JSC Vector-20;23800
JSC Vector-4;45300
JSC Vector-14;53100
JSC Vector-5;69900
JSC Vector-14;48800
JSC Vector-6;130100
JSC Vector-4;99100
JSC Vector-23;122600
JSC Vector-19;72200
JSC Vector-24;59400
JSC Vector-25;124000
JSC Vector-5;27300
JSC Vector-30;59300
JSC Vector-11;30100
JSC Vector-11;81100
JSC Vector-14;89000
JSC Vector-6;111300
JSC Vector-27;132500
JSC Vector-3;145500
JSC Vector-3;96500
JSC Vector-29;51800
JSC Vector-1;64600
JSC Vector-21;73600
JSC Vector-19;36900
JSC Vector-5;112500
JSC Vector-22;62000
JSC Vector-30;114100
JSC Vector-11;128600
JSC Vector-17;137700
JSC Vector-27;62900
JSC Vector-2;104100
JSC Vector-30;117200
JSC Vector-1;112600
JSC Vector-24;119700
JSC Vector-17;128800
JSC Vector-13;149800
JSC Vector-2;108600
JSC Vector-17;71700
JSC Vector-17;105800
JSC Vector-25;143800
JSC Vector-30;126600
JSC Vector-21;56400
JSC Vector-27;76000
JSC Vector-30;67500
JSC Vector-24;104100
JSC Vector-11;31300
JSC Vector-5;90200
JSC Vector-30;89000
JSC Vector-7;140400
JSC Vector-4;38600
JSC Vector-1;76900
JSC Vector-24;37300
JSC Vector-1;136400
JSC Vector-26;27800
JSC Vector-15;117000
JSC Vector-2;89900
JSC Vector-11;95900
JSC Vector-30;117600
JSC Vector-12;113800
JSC Vector-18;14900
JSC Vector-5;145000
JSC Vector-23;122800
JSC Vector-15;42200
JSC Vector-7;141600
JSC Vector-16;103600
JSC Vector-6;128400
JSC Vector-30;69400
JSC Vector-3;131400
JSC Vector-3;132100
JSC Vector-17;104700
JSC Vector-13;69500
JSC Vector-28;16500
JSC Vector-19;76700
JSC Vector-10;115400
JSC Vector-9;68000
JSC Vector-21;118700
JSC Vector-15;37300
JSC Vector-18;84100
JSC Vector-10;92800
JSC Vector-13;54000
JSC Vector-22;110900
JSC Vector-4;133100
JSC Vector-27;123600
JSC Vector-25;56700
JSC Vector-5;24800
JSC Vector-7;24100
JSC Vector-26;145700
JSC Vector-1;34100
JSC Vector-16;114400
JSC Vector-28;15400
JSC Vector-17;84100
JSC Vector-17;138100
JSC Vector-13;51800
JSC Vector-26;24400
JSC Vector-25;83300
JSC Vector-17;115000
JSC Vector-27;29600
JSC Vector-14;11900
JSC Vector-30;23900
JSC Vector-17;110900
JSC Vector-24;80600
JSC Vector-10;12100
JSC Vector-14;27300
JSC Vector-3;92700
JSC Vector-2;100400
JSC Vector-20;96100
JSC Vector-27;39300
JSC Vector-27;149700
JSC Vector-18;53200
JSC Vector-5;51200
JSC Vector-12;11400
JSC Vector-14;79600
JSC Vector-30;116300
JSC Vector-24;113100
JSC Vector-25;131900
JSC Vector-10;38800
JSC Vector-20;108500
JSC Vector-26;122500
JSC Vector-13;95400
JSC Vector-21;57700
JSC Vector-2;51000
JSC Vector-4;122900
JSC Vector-30;19700
JSC Vector-20;63200
JSC Vector-30;99700
JSC Vector-30;83400
JSC Vector-15;129700
JSC Vector-20;149100
JSC Vector-23;119200
JSC Vector-21;97100
JSC Vector-16;36100
JSC Vector-13;125400
JSC Vector-3;35500
JSC Vector-2;99500
JSC Vector-15;17100
JSC Vector-30;149600
JSC Vector-16;119800
JSC Vector-26;56100
JSC Vector-21;65300
JSC Vector-2;76400
JSC Vector-2;39700
JSC Vector-19;15700
JSC Vector-14;17100
JSC Vector-7;12500
JSC Vector-5;130900
JSC Vector-26;140200
JSC Vector-7;22000
JSC Vector-12;35600
JSC Vector-11;89300
JSC Vector-9;127200
JSC Vector-8;133700
JSC Vector-6;127900
JSC Vector-18;125300
JSC Vector-13;104500
JSC Vector-5;87400
JSC Vector-25;69700
JSC Vector-25;113100
JSC Vector-10;100000
JSC Vector-6;143400
JSC Vector-24;70100
JSC Vector-28;56200
JSC Vector-21;16500
JSC Vector-23;65900
JSC Vector-18;92200
JSC Vector-22;136900
JSC Vector-7;109200
JSC Vector-25;51900
JSC Vector-20;15200
JSC Vector-16;89700
JSC Vector-15;84600
JSC Vector-27;42700
JSC Vector-16;35800
JSC Vector-17;134500
JSC Vector-24;67200
JSC Vector-10;116200
JSC Vector-9;134300
JSC Vector-4;146500
JSC Vector-14;142500
JSC Vector-4;54400
JSC Vector-23;124300
JSC Vector-20;129700
JSC Vector-20;145400
JSC Vector-15;146700
JSC Vector-17;112200
JSC Vector-10;92900
JSC Vector-13;132200
JSC Vector-2;142700
JSC Vector-27;33900
JSC Vector-25;100800
JSC Vector-7;90700
JSC Vector-4;37100
JSC Vector-21;93500
JSC Vector-22;32900
JSC Vector-28;94300
JSC Vector-29;25000
JSC Vector-15;60700
JSC Vector-24;106600
JSC Vector-29;76600
JSC Vector-26;124500
JSC Vector-22;63400
JSC Vector-2;41500
JSC Vector-23;125600
JSC Vector-2;140100
JSC Vector-14;22900
JSC Vector-22;125800
JSC Vector-29;13100
JSC Vector-2;63800
JSC Vector-30;88600
JSC Vector-23;114500
JSC Vector-3;65300
JSC Vector-1;125300
JSC Vector-21;91300
JSC Vector-28;100600
JSC Vector-10;58500
JSC Vector-2;46100
JSC Vector-10;110000
JSC Vector-1;19900
JSC Vector-19;113400
JSC Vector-9;69500
JSC Vector-4;97400
JSC Vector-27;34100
JSC Vector-15;147000
JSC Vector-24;39700
JSC Vector-5;68400
JSC Vector-5;131600
JSC Vector-29;10500
JSC Vector-13;112400
JSC Vector-23;23700
JSC Vector-9;136700
JSC Vector-4;134700
JSC Vector-20;54600
JSC Vector-23;145200
JSC Vector-5;89400
JSC Vector-11;112300
JSC Vector-28;116500
JSC Vector-17;136300
JSC Vector-8;73400
JSC Vector-2;78500
JSC Vector-28;26200
JSC Vector-11;129000
JSC Vector-22;94800
JSC Vector-11;16800
JSC Vector-9;11800
JSC Vector-17;105500
JSC Vector-11;72600
JSC Vector-23;92700
JSC Vector-18;113400
JSC Vector-21;36200
JSC Vector-25;47200
JSC Vector-22;40700
JSC Vector-19;24700
JSC Vector-12;62700
JSC Vector-18;136900
JSC Vector-30;134700
JSC Vector-24;84100
JSC Vector-7;60000
JSC Vector-20;134100
JSC Vector-5;70100
JSC Vector-14;67100
JSC Vector-13;113200
JSC Vector-11;103800
JSC Vector-27;24500
JSC Vector-27;109600
JSC Vector-28;81800
JSC Vector-11;134400
JSC Vector-27;35300
JSC Vector-25;95300
JSC Vector-4;79400
JSC Vector-5;144100
JSC Vector-24;120000
JSC Vector-29;38200
JSC Vector-14;33500
JSC Vector-8;86500
JSC Vector-18;44300
JSC Vector-4;95100
JSC Vector-25;48200
JSC Vector-29;56600
JSC Vector-25;98900
JSC Vector-22;116900
JSC Vector-21;42200
JSC Vector-2;139800
JSC Vector-14;28300
JSC Vector-12;141400
JSC Vector-13;126800
JSC Vector-12;94300
JSC Vector-23;134900
JSC Vector-20;29900
JSC Vector-5;104700
JSC Vector-17;127500
JSC Vector-2;32200
JSC Vector-26;110100
JSC Vector-1;42900
JSC Vector-3;10200
JSC Vector-8;149900
JSC Vector-30;64600
JSC Vector-25;103500
JSC Vector-20;140400
JSC Vector-12;44000
JSC Vector-8;49800
JSC Vector-14;31100
JSC Vector-4;73400
JSC Vector-16;31900
JSC Vector-10;112700
JSC Vector-14;59200
JSC Vector-25;19500
JSC Vector-27;53200
JSC Vector-4;73800
JSC Vector-13;94000
JSC Vector-24;52600
JSC Vector-24;95500
JSC Vector-21;125900
JSC Vector-13;149600
JSC Vector-17;111700
JSC Vector-24;100000
JSC Vector-26;57300
JSC Vector-15;94300
JSC Vector-9;98300
JSC Vector-6;71900
JSC Vector-17;117500
JSC Vector-3;93400
JSC Vector-7;128900
JSC Vector-30;76700
JSC Vector-8;57300
JSC Vector-28;144000
JSC Vector-6;54100
JSC Vector-29;43200
JSC Vector-23;27300
JSC Vector-29;104100
JSC Vector-20;82700
JSC Vector-14;140600
JSC Vector-2;53600
JSC Vector-29;52700
JSC Vector-26;108100
JSC Vector-6;74700
JSC Vector-26;69000
JSC Vector-18;31900
JSC Vector-12;58200
JSC Vector-28;40200
JSC Vector-2;31100
JSC Vector-11;103700
JSC Vector-25;84700
JSC Vector-3;106900
JSC Vector-18;131900
JSC Vector-25;119200
JSC Vector-9;116500
JSC Vector-23;76500
JSC Vector-5;136800
JSC Vector-25;110100
JSC Vector-27;50100
JSC Vector-16;76200
JSC Vector-5;102300
JSC Vector-7;70800
JSC Vector-8;48900
JSC Vector-26;92700
JSC Vector-2;128300
JSC Vector-30;68600
JSC Vector-2;84700
JSC Vector-14;48500
JSC Vector-17;32400
JSC Vector-15;64400
JSC Vector-2;113300
JSC Vector-22;81000
JSC Vector-17;36700
JSC Vector-10;11700
JSC Vector-5;60600
JSC Vector-2;60200
JSC Vector-6;96800
JSC Vector-11;54400
JSC Vector-5;10200
JSC Vector-26;125500
JSC Vector-20;79200
JSC Vector-12;68000
JSC Vector-14;47700
JSC Vector-8;113600
JSC Vector-23;139500
JSC Vector-1;110100
JSC Vector-30;73500
JSC Vector-1;92700
JSC Vector-18;91500
JSC Vector-9;137700
JSC Vector-28;27200
JSC Vector-4;43200
JSC Vector-1;59400
JSC Vector-24;31500
JSC Vector-6;40100
JSC Vector-11;74000
JSC Vector-3;16100
JSC Vector-24;123300
JSC Vector-11;127800
JSC Vector-12;115000
JSC Vector-8;134300
JSC Vector-3;36400
JSC Vector-5;140900
JSC Vector-20;131900
JSC Vector-16;124700
JSC Vector-11;96600
JSC Vector-17;87700
JSC Vector-23;62500
JSC Vector-3;81800
JSC Vector-28;144200
JSC Vector-26;53900
JSC Vector-6;84400
JSC Vector-3;120400
JSC Vector-25;81800
JSC Vector-12;29300
JSC Vector-28;40100
JSC Vector-12;22500
JSC Vector-2;49900
JSC Vector-3;149100
JSC Vector-17;121100
JSC Vector-15;50800
JSC Vector-14;94200
JSC Vector-29;70300
JSC Vector-19;144600
JSC Vector-26;34500
JSC Vector-19;42900
JSC Vector-2;35900
JSC Vector-28;148900
JSC Vector-10;57100
JSC Vector-13;59200
JSC Vector-18;118000
JSC Vector-30;116000
JSC Vector-20;115700
JSC Vector-13;47900
JSC Vector-3;10100
JSC Vector-3;39700
JSC Vector-4;144800
JSC Vector-28;55700
JSC Vector-12;122800
JSC Vector-23;126200
JSC Vector-1;72000
JSC Vector-12;149400
JSC Vector-13;126700
JSC Vector-26;54900
JSC Vector-6;70100
JSC Vector-26;118200
JSC Vector-25;46700
JSC Vector-4;21500
JSC Vector-14;101700
JSC Vector-10;148800
JSC Vector-10;130400
JSC Vector-18;75800
JSC Vector-12;27300
JSC Vector-1;44200
JSC Vector-16;52000
JSC Vector-7;86300
JSC Vector-1;62800
JSC Vector-29;132600
JSC Vector-20;37800
JSC Vector-8;149500
JSC Vector-17;135900
JSC Vector-12;146200
JSC Vector-6;97100
JSC Vector-4;46200
JSC Vector-21;86000
JSC Vector-17;95800
JSC Vector-1;77000
JSC Vector-5;27500
JSC Vector-1;76400
JSC Vector-29;138900
JSC Vector-6;72700
JSC Vector-27;143000
JSC Vector-5;63100
JSC Vector-13;91200
JSC Vector-1;117100
JSC Vector-15;146400
JSC Vector-14;149300
JSC Vector-7;59400
JSC Vector-21;87100
JSC Vector-25;116300
JSC Vector-11;27500
JSC Vector-3;96900
JSC Vector-4;148100
JSC Vector-10;148200
JSC Vector-1;106500
JSC Vector-20;131500
JSC Vector-26;26400
JSC Vector-1;69300
JSC Vector-14;109700
JSC Vector-7;78100
JSC Vector-28;149400
JSC Vector-19;128600
JSC Vector-1;39600
JSC Vector-23;52800
JSC Vector-13;95300
JSC Vector-30;16800
JSC Vector-29;126300
JSC Vector-13;145700
JSC Vector-2;33300
JSC Vector-12;20300
JSC Vector-26;96500
JSC Vector-27;134800
JSC Vector-4;40300
JSC Vector-12;121000
JSC Vector-25;127900
JSC Vector-20;25000
JSC Vector-14;20200
JSC Vector-3;63200
JSC Vector-15;123700
JSC Vector-20;19100
JSC Vector-24;108900
JSC Vector-20;70300
JSC Vector-16;72300
JSC Vector-19;62600
JSC Vector-1;18000
JSC Vector-19;139100
JSC Vector-9;46300
JSC Vector-25;13300
JSC Vector-16;46200
JSC Vector-8;88800
JSC Vector-21;73500
JSC Vector-23;67600
JSC Vector-4;24300
JSC Vector-18;93200
JSC Vector-29;149300
JSC Vector-7;41900
JSC Vector-6;51900
JSC Vector-15;117400
JSC Vector-15;28200
JSC Vector-25;16100
JSC Vector-6;75900
JSC Vector-3;91300
JSC Vector-9;142400
JSC Vector-20;106700
JSC Vector-25;138800
JSC Vector-10;12600
JSC Vector-23;25500
JSC Vector-28;34000
JSC Vector-6;113600
JSC Vector-8;121500
JSC Vector-3;134300
JSC Vector-15;105100
JSC Vector-29;57400
JSC Vector-24;133900
JSC Vector-19;76900
JSC Vector-19;125600
JSC Vector-16;108000
JSC Vector-16;145000
JSC Vector-10;125700
JSC Vector-11;56500
JSC Vector-19;57200
JSC Vector-27;89800
JSC Vector-15;59300
JSC Vector-27;24800
JSC Vector-13;13500
JSC Vector-3;119100
JSC Vector-20;146300
JSC Vector-20;125900
JSC Vector-26;50700
JSC Vector-18;46500
JSC Vector-6;22600
JSC Vector-17;146700
JSC Vector-26;88500
JSC Vector-3;95100
JSC Vector-23;43700
JSC Vector-18;116300
JSC Vector-30;94000
JSC Vector-18;107400
JSC Vector-9;63900
JSC Vector-11;84500
JSC Vector-5;67400
JSC Vector-7;30700
JSC Vector-1;84100
JSC Vector-6;114500
JSC Vector-17;130000
JSC Vector-22;95600
JSC Vector-1;70500
JSC Vector-29;107800
JSC Vector-11;26200
JSC Vector-16;143300
JSC Vector-7;21400
JSC Vector-11;48800
JSC Vector-20;26200
JSC Vector-30;51000
JSC Vector-24;88900
JSC Vector-9;49200
JSC Vector-28;110400
JSC Vector-25;112700
JSC Vector-29;16500
JSC Vector-25;121000
JSC Vector-22;17200
JSC Vector-4;100700
JSC Vector-21;115700
JSC Vector-16;111800
JSC Vector-14;35100
JSC Vector-11;18800
JSC Vector-24;144300
JSC Vector-14;124800
JSC Vector-10;62800
JSC Vector-30;69300
JSC Vector-19;34100
JSC Vector-12;56300
JSC Vector-10;84700
JSC Vector-20;96400
JSC Vector-19;84000
JSC Vector-5;83400
JSC Vector-27;50600
JSC Vector-4;16700
JSC Vector-2;138900
JSC Vector-28;110600
JSC Vector-12;143100
JSC Vector-24;56500
JSC Vector-28;49400
JSC Vector-18;61200
JSC Vector-16;40700
JSC Vector-1;63700
JSC Vector-9;18400
JSC Vector-9;124500
JSC Vector-13;86900
JSC Vector-14;123900
JSC Vector-2;122500
JSC Vector-16;69500
JSC Vector-12;60500
JSC Vector-30;42200
JSC Vector-5;134600
JSC Vector-6;129400
JSC Vector-8;51900
JSC Vector-28;79500
JSC Vector-17;91000
JSC Vector-4;88500
JSC Vector-1;124800
JSC Vector-15;116800
JSC Vector-11;46900
JSC Vector-29;113700
JSC Vector-26;139500
JSC Vector-26;52400
JSC Vector-25;31100
JSC Vector-11;46400
JSC Vector-23;20700
JSC Vector-13;117000
JSC Vector-4;65600
JSC Vector-13;70800
JSC Vector-7;133000
JSC Vector-4;90100
JSC Vector-16;22000
JSC Vector-1;103000
JSC Vector-26;131700
JSC Vector-25;33000
JSC Vector-21;89600
JSC Vector-7;104800
JSC Vector-25;140900
JSC Vector-8;46000
JSC Vector-17;145800
JSC Vector-3;42700
JSC Vector-5;20300
JSC Vector-28;146500
JSC Vector-29;131900
JSC Vector-12;42800
JSC Vector-26;17400
JSC Vector-10;83800
JSC Vector-23;22700
JSC Vector-4;113800
JSC Vector-29;136100
JSC Vector-1;39300
JSC Vector-26;53200
JSC Vector-4;101100
JSC Vector-3;112200
JSC Vector-27;53900
JSC Vector-25;120400
JSC Vector-24;26300
JSC Vector-19;18200
JSC Vector-18;62800
JSC Vector-10;84400
JSC Vector-16;109500
JSC Vector-14;77300
JSC Vector-6;34500
JSC Vector-5;60700
JSC Vector-25;138300
JSC Vector-9;20700
JSC Vector-15;30000
JSC Vector-16;18100
JSC Vector-18;121400
JSC Vector-12;84700
JSC Vector-23;70600
JSC Vector-25;106000
JSC Vector-22;64800
JSC Vector-23;124900
JSC Vector-4;10700
JSC Vector-11;36900
JSC Vector-26;130500
JSC Vector-21;84000
JSC Vector-1;27700
JSC Vector-15;21200
JSC Vector-5;119500
JSC Vector-3;74800
JSC Vector-12;118300
JSC Vector-29;144200
JSC Vector-27;62700
JSC Vector-8;105200
JSC Vector-18;71900
JSC Vector-14;57000
JSC Vector-7;29900
JSC Vector-10;31500
JSC Vector-1;68100
JSC Vector-17;28800
JSC Vector-25;124100
JSC Vector-6;104800
JSC Vector-10;114400
JSC Vector-2;78400
JSC Vector-7;83000
JSC Vector-4;108100
JSC Vector-13;109700
JSC Vector-23;146600
JSC Vector-18;119500
JSC Vector-7;86500
JSC Vector-22;101400
JSC Vector-21;36100
JSC Vector-4;103600
JSC Vector-9;85000
JSC Vector-29;104400
JSC Vector-25;39700
JSC Vector-5;68900
JSC Vector-18;63000
JSC Vector-17;18000
JSC Vector-29;40600
JSC Vector-14;12800
JSC Vector-14;84400
JSC Vector-6;96000
JSC Vector-1;138800
JSC Vector-6;46200
JSC Vector-16;139400
JSC Vector-13;13000
JSC Vector-24;58400
JSC Vector-8;50200
JSC Vector-12;120300
JSC Vector-6;70200
JSC Vector-17;29200
JSC Vector-15;14000
JSC Vector-1;52100
JSC Vector-25;79100
JSC Vector-28;37100
JSC Vector-16;90100
JSC Vector-17;56200
JSC Vector-29;89800
JSC Vector-1;36200
JSC Vector-4;136300
JSC Vector-29;92900
JSC Vector-21;79900
JSC Vector-10;137600
JSC Vector-28;36700
JSC Vector-23;123200
JSC Vector-13;102100
JSC Vector-16;111400
JSC Vector-5;17400
JSC Vector-17;125800
JSC Vector-29;83600
JSC Vector-20;114500
JSC Vector-18;82300
JSC Vector-14;143900
JSC Vector-29;141100
JSC Vector-18;97800
JSC Vector-8;56400
JSC Vector-23;38700
JSC Vector-21;31200
JSC Vector-14;138000
JSC Vector-2;116800
JSC Vector-7;28000
JSC Vector-29;18700
JSC Vector-20;106300
JSC Vector-22;103800
JSC Vector-3;17700
JSC Vector-22;86900
JSC Vector-8;135200
JSC Vector-30;31400
JSC Vector-21;138700
JSC Vector-25;118800
JSC Vector-15;144500
JSC Vector-13;103700
JSC Vector-24;132600
JSC Vector-27;43700
JSC Vector-2;141900
JSC Vector-2;83100
JSC Vector-28;75200
JSC Vector-10;55000
JSC Vector-3;54000
JSC Vector-29;35600
JSC Vector-16;46400
JSC Vector-1;20300
JSC Vector-29;66500
JSC Vector-26;143600
JSC Vector-26;83300
JSC Vector-15;64900
JSC Vector-13;30400
JSC Vector-18;15700
JSC Vector-13;77900
JSC Vector-11;42200
JSC Vector-22;15200
JSC Vector-19;56000
JSC Vector-15;123200
JSC Vector-1;74200
JSC Vector-27;25600
JSC Vector-24;51800
JSC Vector-1;128100
JSC Vector-10;65600
JSC Vector-30;14100
JSC Vector-23;95800
JSC Vector-2;65400
JSC Vector-21;136600
JSC Vector-15;108100
JSC Vector-30;85000
JSC Vector-27;66200
JSC Vector-2;148300
JSC Vector-14;99500
JSC Vector-8;63400
JSC Vector-11;10200
JSC Vector-9;50100
JSC Vector-29;114600
JSC Vector-6;66400
JSC Vector-3;137200
JSC Vector-26;45300
JSC Vector-22;45900
JSC Vector-5;32600
JSC Vector-14;65000
JSC Vector-17;120500
JSC Vector-29;76000
JSC Vector-9;32000
JSC Vector-17;41900
JSC Vector-7;104100
JSC Vector-21;29400
JSC Vector-13;83400
JSC Vector-8;27000
JSC Vector-5;67400
JSC Vector-28;66300
JSC Vector-30;141800
JSC Vector-20;132000
JSC Vector-24;47000
JSC Vector-22;121000
JSC Vector-21;85400
JSC Vector-7;20500
JSC Vector-14;75900
JSC Vector-27;28700
JSC Vector-28;95100
JSC Vector-29;40500
JSC Vector-27;124600
JSC Vector-27;147600
JSC Vector-23;86500
JSC Vector-11;88600
JSC Vector-28;71500
JSC Vector-22;67700
JSC Vector-4;105200
JSC Vector-20;32100
JSC Vector-9;33900
JSC Vector-12;148400
JSC Vector-28;71700
JSC Vector-15;59000
JSC Vector-2;127200
JSC Vector-17;133300
JSC Vector-25;123000
JSC Vector-29;27800
JSC Vector-20;138900
JSC Vector-9;26200
JSC Vector-25;133900
JSC Vector-5;27000
JSC Vector-13;45700
JSC Vector-13;144700
JSC Vector-29;51100
JSC Vector-22;15100
JSC Vector-2;47400
JSC Vector-1;93600
JSC Vector-21;112300
JSC Vector-17;133900
JSC Vector-17;103600
JSC Vector-2;88200
JSC Vector-4;20800
JSC Vector-4;115700
JSC Vector-2;47700
JSC Vector-8;67100
JSC Vector-1;145900
JSC Vector-3;35700
JSC Vector-25;81700
JSC Vector-10;47200
JSC Vector-19;83300
JSC Vector-25;73000
JSC Vector-5;104700
JSC Vector-13;59400
JSC Vector-28;138800
JSC Vector-16;120800
JSC Vector-8;131700
JSC Vector-1;60500
JSC Vector-8;121500
JSC Vector-23;97000
JSC Vector-19;117200
JSC Vector-1;45300
JSC Vector-4;53800
JSC Vector-19;22400
JSC Vector-8;90700
JSC Vector-24;119400
JSC Vector-4;15900
JSC Vector-6;14500
JSC Vector-11;117200
JSC Vector-2;63200
JSC Vector-9;103600
JSC Vector-17;97900
JSC Vector-23;55500
JSC Vector-3;123000
JSC Vector-9;121200
JSC Vector-9;142300
JSC Vector-20;80000
JSC Vector-5;58100
JSC Vector-3;126400
JSC Vector-28;48800
JSC Vector-5;69100
JSC Vector-2;11400
JSC Vector-27;70500
JSC Vector-14;117600
JSC Vector-5;83400
JSC Vector-5;77700
JSC Vector-16;89200
JSC Vector-10;23000
JSC Vector-21;110300
JSC Vector-30;74300
JSC Vector-5;60200
JSC Vector-8;73900
JSC Vector-7;141900
JSC Vector-28;102300
JSC Vector-23;63400
JSC Vector-19;91800
JSC Vector-26;125700
JSC Vector-13;32900
JSC Vector-2;40400
JSC Vector-7;118800
JSC Vector-19;109800
JSC Vector-18;44100
JSC Vector-18;77800
JSC Vector-28;110100
JSC Vector-22;111100
JSC Vector-17;69600
JSC Vector-27;129300
JSC Vector-3;82800
JSC Vector-7;134300
JSC Vector-17;145300
JSC Vector-29;97700
JSC Vector-29;67800
JSC Vector-8;129200
JSC Vector-27;147700
JSC Vector-25;62200
JSC Vector-1;135100
JSC Vector-24;32800
JSC Vector-7;58700
JSC Vector-26;69600
JSC Vector-12;115900
JSC Vector-24;118900
JSC Vector-9;121600
JSC Vector-11;34900
JSC Vector-9;31900
JSC Vector-19;20700
JSC Vector-4;18900
JSC Vector-4;149100
JSC Vector-23;139000
JSC Vector-14;141900
JSC Vector-9;13100
JSC Vector-4;48700
JSC Vector-5;78800
JSC Vector-27;44200
JSC Vector-22;148700
JSC Vector-14;113400
JSC Vector-28;20300
JSC Vector-10;133900
JSC Vector-12;115500
JSC Vector-17;35000
JSC Vector-10;55700
JSC Vector-21;122800
JSC Vector-20;81500
JSC Vector-15;47700
JSC Vector-8;49500
JSC Vector-15;88600
JSC Vector-5;119900
JSC Vector-25;92000
JSC Vector-30;44500
JSC Vector-23;65200
JSC Vector-15;35700
JSC Vector-27;35400
JSC Vector-9;124900
JSC Vector-8;20900
JSC Vector-8;136100
JSC Vector-30;27500
JSC Vector-8;78400
JSC Vector-28;17000
JSC Vector-8;28000
JSC Vector-23;41500
JSC Vector-5;99800
JSC Vector-22;60200
JSC Vector-5;134400
JSC Vector-22;78200
JSC Vector-1;59800
JSC Vector-7;15600
JSC Vector-22;78900
JSC Vector-8;103100
JSC Vector-7;97100
JSC Vector-25;116200
JSC Vector-9;11300
JSC Vector-18;138400
JSC Vector-5;28900
JSC Vector-9;58600
JSC Vector-6;50800
JSC Vector-16;111000
JSC Vector-7;107900
JSC Vector-25;63200
JSC Vector-20;16300
JSC Vector-28;24000
JSC Vector-9;117600
JSC Vector-17;79300
JSC Vector-5;57200
JSC Vector-11;44100
JSC Vector-9;87900
JSC Vector-19;137900
JSC Vector-26;118600
JSC Vector-19;149400
JSC Vector-12;60500
JSC Vector-24;111200
JSC Vector-18;120100
JSC Vector-21;60000
JSC Vector-29;106800
JSC Vector-10;20600
JSC Vector-27;93100
JSC Vector-2;80100
JSC Vector-24;71200
JSC Vector-23;133400
JSC Vector-20;90400
JSC Vector-7;137400
JSC Vector-28;58800
JSC Vector-20;95300
JSC Vector-28;71500
JSC Vector-12;126400
JSC Vector-17;13500
JSC Vector-27;110300
JSC Vector-11;64800
JSC Vector-24;112100
JSC Vector-26;131100
JSC Vector-16;142800
JSC Vector-24;131200
JSC Vector-23;89300
JSC Vector-9;115200
JSC Vector-23;122000
JSC Vector-26;146500
JSC Vector-17;97100
JSC Vector-2;106200
JSC Vector-13;136800
JSC Vector-16;60600
JSC Vector-13;132100
JSC Vector-20;134600
JSC Vector-9;22300
JSC Vector-13;45900
JSC Vector-6;93700
JSC Vector-13;99900
JSC Vector-10;56900
JSC Vector-8;47000
JSC Vector-12;116500
JSC Vector-18;30200
JSC Vector-15;69000
JSC Vector-28;29200
JSC Vector-28;41100
JSC Vector-2;126300
JSC Vector-20;60100
JSC Vector-17;91700
JSC Vector-30;99500
JSC Vector-1;146100
JSC Vector-24;14900
JSC Vector-29;127300
JSC Vector-18;39900
JSC Vector-6;31600
JSC Vector-9;132900
JSC Vector-23;43900
JSC Vector-12;82400
JSC Vector-16;70100
JSC Vector-19;111900
JSC Vector-25;76700
JSC Vector-2;66800
JSC Vector-23;58000
JSC Vector-5;67000
JSC Vector-15;108500
JSC Vector-8;112000
JSC Vector-17;96400
JSC Vector-28;138200
JSC Vector-16;16900
JSC Vector-23;142300
JSC Vector-1;20100
JSC Vector-7;57600
JSC Vector-11;129000
JSC Vector-6;145000
JSC Vector-22;134900
JSC Vector-15;120400
JSC Vector-29;106500
JSC Vector-7;79600
JSC Vector-14;138100
JSC Vector-16;106300
JSC Vector-5;67400
JSC Vector-28;134500
JSC Vector-3;142600
JSC Vector-5;31900
JSC Vector-28;87000
JSC Vector-15;90100
JSC Vector-24;117200
JSC Vector-23;32600
JSC Vector-4;101500
JSC Vector-16;90100
JSC Vector-14;138700
JSC Vector-10;137600
JSC Vector-21;138400
JSC Vector-17;88500
JSC Vector-27;133600
JSC Vector-28;63200
JSC Vector-20;120800
JSC Vector-19;52600
JSC Vector-23;145100
JSC Vector-14;92000
JSC Vector-13;28100
JSC Vector-3;12400
JSC Vector-15;114400
JSC Vector-27;108000
JSC Vector-4;52800
JSC Vector-27;147900
JSC Vector-5;15400
JSC Vector-19;102600
JSC Vector-16;19300
JSC Vector-5;149000
JSC Vector-14;93100
JSC Vector-6;98000
JSC Vector-16;47000
JSC Vector-28;74200
JSC Vector-18;116900
JSC Vector-11;21400
JSC Vector-7;39600
JSC Vector-18;101200
JSC Vector-19;142500
JSC Vector-13;88800
JSC Vector-14;20800
JSC Vector-13;95000
JSC Vector-10;90600
JSC Vector-24;139100
JSC Vector-15;111900
JSC Vector-6;121600
JSC Vector-30;88200
JSC Vector-18;67400
JSC Vector-19;95400
JSC Vector-16;128700
JSC Vector-29;67300
JSC Vector-30;98900
JSC Vector-23;131500
JSC Vector-24;137300
JSC Vector-25;55400
JSC Vector-15;131500
JSC Vector-24;16900
JSC Vector-4;27200
JSC Vector-17;23800
JSC Vector-4;115400
JSC Vector-3;100800
JSC Vector-5;91000
JSC Vector-25;128500
JSC Vector-24;70700
JSC Vector-8;45100
JSC Vector-24;120700
JSC Vector-8;149400
JSC Vector-21;81400
JSC Vector-3;130900
JSC Vector-18;12900
JSC Vector-4;55200
JSC Vector-12;54100
JSC Vector-2;89900
JSC Vector-1;89000
JSC Vector-24;59300
JSC Vector-26;83100
JSC Vector-26;83800
JSC Vector-17;146900
JSC Vector-17;89300
JSC Vector-3;134300
